feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,label
3.9949453396919328,-1.6429579335012365,-1.7423423324107006,2.1914844912119307,1.7150684655986406,1.1456231698693036,-0.353017156270655,-1.3673788395111548,1.9444102242075356,0.6171212137444295,1
-0.005004326572845219,-0.25378994095039165,-0.7861054857965779,-2.053037708766645,-5.37006164544357,0.3876468397811259,3.2938968283531986,-2.0205000313621158,-6.406664863569133,-1.9703974658721572,0
3.617906177027093,0.5287787145691096,-2.1899619698268404,1.068216383503529,-1.4600828859727102,-0.7172231530277604,1.2310264513629126,-0.0530945278656243,-2.1810683338907144,2.456739885605108,0
1.4054874030076825,-2.955881636012112,-0.002116397694409855,5.762381801548099,2.063850167595732,1.9083230538194789,-2.265517522983467,1.5769643174555878,-0.7703882998705058,-3.6663200385028984,1
-3.064126016042634,-5.404701456546463,0.028693227174984237,2.3203136893698404,-3.1367747172675005,1.9894878173996475,4.698065387172729,2.9368400812263467,-4.074070153259299,-5.220527192723834,0
4.5069807707572656,-3.8261749729287553,-3.229888198563311,3.4503716074268906,4.093739530379447,1.0745493111125262,-0.6945103990720936,-4.705245639217548,4.517845407742249,3.479024617880448,1
-1.003437991718628,-1.2410318583750581,-2.7911832514279937,2.042773953287398,-2.426960499395346,0.7652895601234091,-0.7109066576495895,0.23308062633652904,-2.5696415837064124,-1.0802376498833475,0
3.144719980420513,-2.7452219428460367,-1.988557952701964,0.7990751731731558,1.9535481301060662,4.693144511959925,-2.9913262675839003,0.3140098400578064,3.112109287028604,0.3773245609864124,1
0.37985386543595023,0.4144145802685295,-3.5907874222150586,3.53227031900893,-3.2345240472805052,4.10990535146132,0.7682715618921587,5.224184088603854,0.9894258398823692,1.1833933527478844,0
0.5987738866956778,-2.6075548319580277,-0.35773334999313633,-3.937385077921414,-4.971091465579892,1.3488269998695697,1.927786212924317,-1.796815091724186,-5.64157877800019,1.266923510605142,0
-5.02488524717918,-3.5099001643947565,-1.1314097974675885,4.4458696665016415,-2.2450443431914575,2.7084222630131594,2.2760834010726696,2.790763452665132,-1.9723884453979037,-5.9347651136917206,0
0.6808596694555233,-1.4457580233364065,-1.0845440826347519,0.14405835490814067,2.7821745418215746,3.785199962139208,-4.796469451943292,-4.478812072603642,2.918765567817056,4.752552704510954,1
1.9830561526135997,-1.8313171293603194,-3.596069357926648,0.9635638500871633,1.8213828745143237,1.3205012140277477,-2.1007864656231665,-0.43676684128490195,3.955292928766929,0.4596810123093369,1
-2.208444446934027,-1.2789569933566551,-3.415158592694646,-0.543989720851878,-5.037233858150582,5.569833631113545,5.19658663210638,3.624866188059352,-4.503172402183214,-1.8293112567222627,0
-2.731155580865863,-3.4672219872726258,-1.3674768887636737,2.6606273460992904,-2.496334669486878,2.9433157069585647,3.3424299592047255,0.5794017255232615,-3.9603484389317085,-3.871736870920901,0
0.36507688265684246,-3.776988850508441,-1.1215338185339077,7.010210200371124,3.909535944116527,-0.24940162224103757,-3.5051571337682095,-3.0902091970044125,1.017099657116625,-0.034627236017628515,1
2.891976612403107,-3.97121610540176,-0.6843928276816162,2.8577588396342692,3.8300892357466205,1.4879018779087074,-1.2746948750044873,0.4485488172357668,3.65962830904912,-0.8359060856270637,1
0.45486930671917736,-2.8178214399508303,-4.757025829471921,2.2598794132994677,-0.30925546562733564,-0.10056101042178156,-0.4036178794839005,-2.613503520147598,0.35200121617704894,3.0601551013522617,1
-0.6817709072959812,-2.459657982804693,-2.460568286793489,2.5346659015127657,-1.8058793452286888,2.763827981990777,2.49845157712649,2.3141841612275784,-2.3509830422510465,-1.9343660771728195,0
1.0080017559571735,-5.104819586951935,-0.6259186973515842,5.208328765353725,4.515979408244229,2.8527093160359023,-2.2562316252606465,-0.3004612985192505,1.905680203428938,-1.0916599566568856,1
0.5211637911122089,-1.5843097734764748,-0.8694161128299822,1.743095987914304,2.809208178143744,3.65205469415786,-5.184750951466906,-1.939079456380171,2.641708429114087,2.7820863937144282,1
3.5433812766101873,-3.7604937203274975,-3.928190614200914,2.265282239873792,2.369790209739272,2.9159172563161,0.6207405883540646,-1.9937316998201018,1.3525314210405357,2.7963275980890447,1
-3.0093329730885077,-2.655175370442638,-2.40945118838806,4.513220740862128,-2.7570735921786693,7.44884139879679,3.8332973208580103,5.0114797256516255,-0.27374361475118403,-3.20957838423179,0
0.12338954852701045,0.4869648314810573,-2.2794608630448945,1.1218255956097904,2.524840246080214,1.6331161330241994,-2.395237436540034,-0.27325309878465776,1.6738427803559952,-1.0047367779704173,1
-0.22224720861605896,-2.515814300589877,-4.593146401471159,2.8858227328725747,-0.022926930535688506,-0.5164706164728514,-0.6303786878479438,-0.7762931427332755,0.11650294493898583,2.376170541111057,1
0.474133124031874,-0.10562852396005318,2.244207360187435,4.225486920622462,2.9797116654293205,0.8426670667923721,-3.4274794950628182,-2.7652174140402668,-0.4359620192956344,0.02241214875037345,1
0.5569790893382289,-3.573657084713899,-0.6813484600954132,2.832840133298067,0.1640381760560108,2.716172631621371,4.032523708692785,0.5370834353873613,-2.01570489760969,1.118642773225074,0
-4.991274892849659,-3.6433883030791385,-1.3776410391533294,2.948111892372915,-1.6121120676660043,5.207714516175711,3.583368829814839,3.5803944678178086,-1.4463440450442064,-2.072640662534875,0
0.7148141786539557,-3.0391209246863866,-1.5421788182807896,4.363150197947957,1.141484782888216,-2.1708016235576153,-1.1934361416609205,-2.7241392385334513,0.007826637077910759,2.309803670103641,1
2.0149782537320218,-2.6946185597125387,-0.3618133372126706,4.658552387124842,3.4807472872549052,-1.6413589146215575,-2.0025523033291814,-2.696256102482384,2.6026966259027806,0.4881115478668474,1
1.96691003033606,-2.6664528333729587,-2.5960386995598776,1.6211225966375777,2.0838530744751287,1.988165095011365,-2.1386360436868874,-0.8503361988141886,3.6553980126956596,1.8313541425255826,1
-1.2157458831665933,-1.3150071636769254,-3.4974795146953435,-1.4025947568546284,0.3158196689806798,3.1820937547561616,-4.59163206703293,1.0172792551588161,3.6242938103005593,2.1501528892139055,1
2.597600502772349,-0.8141750330616835,0.3783427368155601,3.9389674377266592,1.309308094004825,0.7567705976946515,-1.9814443733437073,-1.026987516958063,0.12732338059327453,-0.8363663564771522,1
2.072187983770444,-2.3842073308708103,-3.8905657582341977,2.3169435944559145,1.7439833202238688,-0.5456076589431857,-1.9869617532420631,-2.6345356453209923,3.3979243469993987,2.996216605933867,1
-0.16664758981760208,-3.0301046473017594,-3.4389208599158136,1.8698091022950047,2.6103215835444122,-0.39564655890417644,-3.0958416491400946,-2.993731855443117,4.8479184581756645,1.275735238371738,1
2.1294266436725,-3.9443670041736816,-4.092011899872526,4.924029701358446,1.4175265769398235,2.2401643521895953,-0.44627856219236994,-3.3508226825631215,-1.2636340267978015,1.863899131618423,1
-2.895402985893722,-2.6910223703919476,-0.7561421406841939,-0.059571565621982625,-4.8956357501641445,0.7440710340616257,2.167400890650792,-0.44415294397577254,-5.2595387997075544,-5.868726648898094,0
-0.8165802220637202,-1.5428631585185943,-0.44025002484555054,2.9312757104547407,-2.8785247558013047,4.087180170326439,4.299110439555957,3.001035842680582,-2.0809589525992114,-1.6835494225215049,0
1.9592617675724517,-1.0286371350448618,-3.59652656250259,0.059708618629292776,1.431768389300533,1.1131932036061924,-1.9224742299815218,-1.4010527258891938,2.677457237236414,2.052925440029131,1
0.922759195143118,-1.3457583634555212,0.8769217761242603,3.5324264063987107,4.187812532875283,3.8951843887000805,-2.047443740345889,-0.12312079217751215,0.43675979507748,-0.2199595727913044,1
-1.5179936683198116,-1.5501049932157989,-2.6895871223560266,2.1022673258853306,-1.3130454488996564,0.38376790839305164,0.010375968997317964,3.6951411468774404,0.5144697775098113,-1.4811084563846544,0
-1.1678201950101776,-1.2052620764472861,-3.0048714534658307,0.7169081170116813,-4.494426725984767,-0.12242519518348294,2.4543070420810063,2.81620611150614,-3.4391714145366397,-2.8989124537035678,0
-3.584904698634948,0.5137518636516365,-2.5149002161300813,2.5222249292395014,-2.2523304322715405,0.7173034066065658,1.7989598108675537,4.534085798822469,-0.19363716922188767,-1.3315273780048957,0
4.483527688035652,-3.989698460250982,-3.619444021963115,2.703068283561267,4.129257775631894,2.166484942165437,0.10559857864090905,-3.7396605822783613,3.346200448689505,2.0604056265940933,1
-0.869246833099945,-2.1098835023508227,0.7332741248798365,3.9290999639759963,2.3066020082676686,1.5856472055955528,-3.092478256575811,-0.6737923926184082,-0.744139837325076,0.004592107061676787,1
-3.878176345308522,-4.615377075581672,-3.149226523175522,4.571188845787466,-1.7595524484692004,3.7754327558453165,3.1356404729989134,5.668235066821779,-1.98747084902101,-4.520845511212828,0
1.3839685402997297,-0.8661622916591409,-2.475645776605625,3.3410537992483946,1.6598197327606476,1.5533290073867767,-1.1143438428207189,-1.622219445853866,-0.3539954842498405,-1.0335220274849477,1
1.19865251363976,-1.7589580098090574,-1.5117820737654264,2.752910590924852,0.7010881716293973,-0.21246222139430282,-1.7256471577383872,-0.1546234339916528,0.6713172175995796,-0.3834342499714385,1
-0.7484729274001203,-2.2248388655720404,-0.02557535604717387,5.273062868553916,1.3701110603619715,2.4745931776260193,-3.6731726478372595,1.1434009182578508,-1.546708220182921,-2.6044966342082336,1
-1.7386930118780455,-3.578206387210822,-0.5803185619998603,6.035468960563488,-0.2522134114138561,1.2363543594094724,0.33602055582991164,0.7142850324764674,-0.9903344413510811,-4.5274837164665875,0
0.05707996518244718,-2.5026959675631835,-0.34520943422287664,-0.19549596819018733,-1.5871428514610642,0.40407603223843647,1.3568651056334595,-1.299132081783946,-2.9489729258486106,0.08977700811931788,0
2.306647985235341,-2.73914033231787,-5.543329319126865,2.1593680226314134,1.6914213331075985,0.6002995044008317,-3.807797447469428,-2.992620488107809,5.736263742412344,1.5785098422539101,1
-6.939073311047739,-5.184109888948445,0.4004611479219613,2.715536204199155,-3.4804488928264137,1.7268559066671008,1.3354445954557925,-0.6281583202016767,-4.175561883016606,-7.4355406074481,0
0.21219930364199646,-4.6117241460499745,1.0210023591339206,0.6732729849352195,-1.8920376487827126,0.43903248173103115,0.5945903529826904,2.0752855847336593,-1.1448241509708141,-1.9393467593346285,0
2.411636282956258,-1.7268344770705009,-1.4279007911076866,-2.4698657011500273,-3.105629542016461,0.4661366849197104,4.475121481954368,0.6808556078804227,-4.935544680840989,1.6528672531819546,0
2.557139078202674,-2.7510836071557647,-2.39931264488606,0.6863188765918946,2.9904620048223745,3.8228355093707553,-4.953276295254301,-4.801404865438686,6.07736557716967,5.408947790326792,1
-4.838852766393476,-3.029477689913815,-0.7519397985165692,-0.8773781060103194,-3.613098176325434,-3.356058992638782,1.8575757656150935,-0.6749204371785202,-5.635153369182548,-5.526442223868019,0
-2.147884430419611,-0.7929119907467166,-2.8784342273833894,2.3412200126204668,-2.1158596180303646,4.8407644618442855,2.158096344235137,2.6318790853481544,-1.56604615242383,-1.2837258310096127,0
-2.154638096498448,-0.679400224367692,-3.6645789201352192,1.4030772478362452,-2.358302356630822,1.8434286088565741,1.5475069143446691,2.275285776317488,-2.307558280269609,-2.287567916848955,0
-4.14517375768134,-2.030660174538649,-5.1750414569204,1.7008639712643512,-2.9178702318161123,1.7488781688914825,1.3041551968439031,2.736684558730403,-3.577936970679302,-3.765571752109075,0
-0.8942475748987615,-2.902540132047068,-0.8705135716234742,3.893067094377669,-0.005185475464166478,1.202711246825797,1.4962228718333366,3.3036136883486256,-0.18007353953481964,-2.798934828219334,0
0.7189645552061918,-3.9409772455990923,0.21189223326328932,-0.08221904411098979,-5.040367015894248,3.184788173214998,3.815132653352747,1.7643796692858202,-4.938850727757822,-0.4678433467213807,0
1.0987464576116805,-0.8201843179485777,-4.928515546140568,0.12631582934195884,0.44605074501139064,1.9682851906979155,-3.0807117956575274,-2.7107552849186494,3.550254166159225,2.22921122147442,1
1.2288867232038383,-1.3445841793877777,-1.6368226837871427,1.5357601251347506,0.5060735275962287,0.9511171959261138,0.4185255656929494,0.43119888117809735,-0.648743673321551,1.962015205148182,0
-6.123954567153078,-4.783731600295017,0.11189783963969724,0.03859149145140606,-5.6440175078591235,1.5628827178336158,-0.14877665947283525,0.410726244602063,-4.545860061138148,-5.194873062050684,0
-2.31081593820862,-2.1673468316187265,-0.2157870363581429,3.5221203442640223,-0.34142863044292304,3.1449302061413595,1.740020209864676,1.2963951787829906,-0.16385785853806767,-3.3761623095743083,0
3.163566811839227,-1.0819681709085316,-0.2678112973239357,2.9536848357071377,1.3471001979427266,1.442187258639214,-0.844831000066639,-0.025205739579316155,0.03265586458671166,0.10810592687377896,1
1.9023724491379441,-3.9055314043192606,-2.969807201730589,4.164683261621675,2.324561824408853,2.9667583133238855,-1.7303344661801634,-2.819174516140963,0.07061399419370207,2.7635061672465593,1
0.12264471980349745,-3.664873901261107,-4.227110025099354,2.949651557550721,0.7584121621387014,1.0616912122920565,-2.5573569345807545,-0.9212975669655121,2.4857957207068155,0.9466646270065984,1
1.580263021187516,-3.2319116500115186,-3.3961728966374922,4.565021717710419,2.1926715745668073,-1.0732117325314805,-0.9955926708367917,-3.3884078849685126,2.2852593896477593,1.293142846298264,1
1.9035809229817575,-2.0306407960996675,0.6607876597081894,3.4605720633745403,1.1759251840620206,0.5332007464781812,-1.610769729008959,3.5864389356330166,1.4934265954649095,-2.968429953984489,1
3.5432672101673055,-2.97647661304997,-4.226514524599547,1.52034970298978,3.632026533206388,2.839804794657043,-2.838775455436541,-5.4486756881041,5.008373217043371,5.055602647885545,1
1.9983819681088484,-2.083473284742178,-3.761232914393478,-0.6177264139959613,-4.571808372279641,1.0294531343048678,2.0872899473410054,0.7038462741396208,-6.373967578916298,-0.348974949992211,0
-3.822533167341099,-3.2577200915638067,-2.240575093027015,0.026692246319609536,-4.518426747682261,2.148000005571738,1.7242478617300108,2.0083753313124157,-3.3273256021950894,-3.59459974060397,0
4.565113862597661,-0.18875798058395876,-2.3262289865708117,0.551618622939029,-1.778698029914234,2.267979140137141,0.6842769326156817,0.18720468301868864,-0.576886332117224,2.742138315129084,1
-2.4885044822750144,-1.972929001729566,-0.8877339230846546,1.360272563527321,-2.1000453710211007,1.2295782256706418,1.9284727140291673,-0.7114886694324327,-2.3490716307595982,-1.9351109318979671,0
-0.8115689090189195,-2.7710072705129556,-1.1969452396702285,0.9647223425933351,-3.117555701901101,1.9744438024815218,2.053715664324667,0.996671173512975,-3.156083043946451,-2.1632741751624303,0
-2.4625089990940285,0.588915440048984,-2.2973094605881657,-1.0130121374494703,-1.261207187654187,1.2496874992192395,0.9061521385663001,-2.019241225688787,-2.748480510571788,0.1704868405224076,0
4.410753262734955,-4.537326672798354,-3.605483023410953,2.4782479838628872,2.993927162652349,3.5589880874355666,0.4399981133551174,-2.2557074388880087,2.7109524580953535,1.4560873480229986,1
-1.4723705048104785,0.5862261349736348,-2.5721454761279112,1.5249044590849463,-0.5889430627754599,0.5283356744697913,-0.7274001384599043,0.4438538214565757,-0.31294087630312895,-1.0769268735533277,0
-1.8773356790627993,1.9693773057648793,-2.68438888335095,1.2708811040312962,-2.3220165810990574,1.2040989324769762,2.803453940699948,-0.21643739906366877,-1.996945397136576,-0.93101467132388,0
1.9127213613310885,-0.9698762696769723,-1.1319789729112015,1.0470167622915976,2.6293403177072783,2.7326157313650414,-1.9731623517587427,-2.5570758757989536,1.4536860073074382,2.8904636112401927,1
2.9556292923933976,-2.0506786231046013,-5.279684699228048,0.8984605847477267,1.1072541872647337,-1.2356184567594783,-0.9717498528525934,-3.2341263366887327,3.9948612349114048,3.300684819632372,1
0.15263890449022566,-0.8630743113029249,-0.6170541710344521,2.021070684357652,2.1092309587059375,4.284855459606292,-3.025047691033542,1.008640016718803,0.8365769235735223,0.04547260858611768,1
1.525297220267925,-3.9253461700875305,-2.7483371605377727,4.733670939058765,3.8271942296491184,-1.0334521601076339,-3.3008787121208982,-3.181775016298678,5.553571521361899,-0.43570448522356875,1
-4.133454688956359,-0.6225663471230196,1.6447494435230583,4.832003956133117,-1.5432794098264397,2.434031464719391,4.457370505240318,3.135117207119765,0.5209428341645856,-6.202173002047888,0
-1.5585070948156952,-0.2853446947081466,-1.8824549247111497,0.8456646462563304,-3.5382698580758074,0.0012597050537297427,1.2696828756558003,2.614625278754917,-1.9250200045087553,-3.3568154568267436,0
1.97141409101889,-2.0360924579205,-1.535989297237601,2.724346036852686,1.686342172644085,0.3176622610469133,-2.3073803101986403,-1.0583727965925118,2.0710582107323923,0.2247597701164481,1
0.12194491112609085,-1.9697627444946875,-2.5277843478027586,4.512790562026106,3.5822779424672078,0.5359429083396192,-1.4843472980972816,-3.6408895736657283,-0.024356850053416146,0.648065396765592,1
2.969748305696969,-1.477459384343982,-1.7964029948384828,0.3075755581774735,2.632435900068456,1.363187174983485,-2.4429527309802332,-4.556754518940711,5.171631821900208,3.239856517025575,1
3.602844364762785,-2.2166307171710056,-3.8786210573517748,0.631031646287654,1.6269823082364172,4.976334276772204,-2.024838690346879,-2.2614106799120646,3.079817157962296,2.286987869476376,1
-0.27667700205720536,-0.9686181448620304,-2.5842672482808435,3.9080395928447578,1.3421012466348916,-3.466039403501279,-1.9072970838794006,-1.750810245325201,1.569606708532869,0.23413838450994828,1
-1.2920439353839621,-3.6208991465870506,-1.762444062457999,1.222216387236272,-2.6051307583080927,2.305711268173132,3.87015551984042,2.434992997235098,-3.2311093834244016,-2.6779621589730658,0
-3.1824054392337273,-1.6314211654219966,-2.5780940955088747,1.7300107671855434,-2.166983624914066,1.8291575079752878,1.5229751360576695,3.3058162093173515,-1.5843839652982394,-2.4438753329059115,0
1.403363137690378,-0.437397168939089,-5.048239541074716,2.8634725864030655,-0.7904410420438568,3.034966511606096,3.536635476205146,3.7707779861786523,-2.225279102562699,1.4701758872317523,0
4.746120758125539,-2.8479363267923636,-1.831896702571724,0.7958078348204756,2.3967780793032234,2.8453395338402867,-0.8640051484968199,-1.956798644422458,3.2329951651826203,2.478476481963615,1
0.05998796772838477,-0.9033231249456377,-1.1851137527932372,4.149764623318108,2.3832343502596833,-0.5433481884294782,-4.089154629239696,-2.4392934839453213,2.0501714130986777,-0.3714949518795323,0
-2.2946874345055557,-1.156574393218165,-3.6425715971990824,0.7522279238165461,-1.9814045867953243,1.9793533918696256,1.1852369115056829,3.425988726745568,-1.9378051895437571,-1.7814528869964958,0
-1.009732830555654,-2.852635414341272,-2.9810988050460105,2.2589215693801092,-2.8028963675346086,3.3419088849202305,2.7786802072780072,2.596778562683019,-3.193697579486971,-3.4804323717439685,0
-1.9925845600793572,-2.8959649435821793,-0.5941159465369139,0.7817319224895867,-1.3698432704516876,-1.5042994898007498,0.506113060384423,-2.369559480102077,-3.7419581159540707,-3.114175063062354,0
1.447136634514493,-2.941350793479208,-0.7830702721590606,4.266488354084959,2.358825758076454,2.3616126389532908,-1.6417802979746579,-4.067684553287707,-0.34067843685161003,4.0254226925804275,1
-2.7340347653318173,-3.225148329107179,-1.8059869381497073,5.745378637381779,0.38172447692801503,2.2608104477717172,1.8398836355998702,0.7714235665488818,-0.5848981876511832,-2.096417027606122,0
-1.9999536752403244,-1.7487564483457962,-2.3798311965745635,4.083744975212744,-1.3033315445996256,2.840845248361675,1.226142872833622,1.0046930327287282,-1.5233069774095656,-1.8054911776745342,0
4.968462735068082,-2.696543819275914,-1.9299079111584307,2.4512977012779444,1.1829652775695028,2.224236509999567,0.5364435460872885,-0.0420486865795191,1.0279865365351857,0.005653631695402339,1
2.8500791558589578,-2.820908534785703,0.47358266642586333,4.227004383231197,1.572434068107862,0.32698326257225707,-1.9235352394357845,-1.0280690993895725,1.23067539347426,0.1939901351783755,1
1.5858018544342722,-6.9680983050587395,-4.452459073651348,6.6242447052650775,5.264344818758736,2.4857323848395168,0.5519773535837338,-5.174983426574286,-0.028514805407076516,4.437964925588816,1
-2.081541044804893,-1.664197044925383,0.44523794543583817,1.985658815202762,-0.06753048592267574,-1.5657869832466416,2.0717123019092716,-2.000892240910912,-1.7974757214252994,-2.589623593367528,0
-7.502201652156165,-2.6958915211291252,-3.265353019717293,3.0524214927199442,-2.456713216318194,1.3565366110201436,-1.0339713240537822,1.6612370620242087,-2.099546389084768,-6.775222179989158,0
-2.1104561958410546,-0.3211364218977433,-2.1453958091139413,1.555867293984823,1.4953162104917272,1.0505061262743873,-3.839124493211905,-2.5749577390649585,2.0896606574021317,2.4340596334675917,1
0.5773027261596377,-1.956425422860132,-3.403233892131874,2.9111307300397664,-1.9167224428817862,0.43105666969190937,0.043995329666299154,2.350306413385161,-1.8022109251950797,-1.9201927387365672,0
4.215112048769318,-0.5583425485972773,-4.82045255720929,-0.2692966417174456,-2.172950872946713,0.28606455802398734,1.096515065330987,0.4432907878483361,-4.072476091712048,3.4640834751702023,0
0.7659370215618169,-1.126932754504373,-2.295133178964374,-0.04448994317473831,-0.17097025874248617,2.1712862376839257,-3.2098939041039847,-0.9050015386952075,1.8694457520792604,3.1814603857802752,1
-6.470983844275915,-1.8711582142312841,-2.126367431472361,3.450702310519149,-3.1581415418673835,3.2981935493738725,1.6847166054172105,5.251645954503345,0.5278846400277355,-5.559746937628611,0
3.006140116046881,0.7669111147390644,0.20741816793904366,-0.7088302064009064,1.9858351610702412,6.0125757041902235,-3.54394050994569,-0.8842399648600487,1.5119065392568305,2.202440676454535,1
0.2615058061270443,-2.0017245120569584,-1.303797924058948,1.1223473108386044,-2.824636653961041,0.599039385396787,1.6680828514695758,-1.3327634494170764,-4.8815517960139445,-0.12689277222827444,0
-2.7120777104726352,-3.6201239851715505,-0.23461813131803821,3.115632653605066,-1.5750159664318284,1.6643996546455933,2.454361257526281,0.7131999082355707,-3.003836226111087,-3.918651842138421,0
-0.8475481604990398,-2.80359558953182,2.043565063413398,5.5934212954733145,1.3537730069754295,0.5034190411083919,-0.08679634975900807,0.7662758389609041,2.542222515200468,-2.288689744546615,0
-0.04191038081380505,-4.464788729822447,1.1734136619184103,0.48502212679744594,-4.057622251561101,1.392869315733603,4.655544625147084,2.795655399119971,-4.009559003056424,-2.586572075360968,0
3.282592981094436,-3.3625445225456847,-2.0934270228828065,5.039076732439387,1.4906861685538766,2.094124711797813,0.741004900229187,-2.1317125422041436,-2.512781635541704,1.6142870267785276,1
3.165263421825822,-1.7210644621342412,-2.5614727498228236,-1.9292497598985592,0.5884181620720852,5.872455357112733,-1.4738782065523646,-0.8719521175385121,1.6724915247621854,3.436977835999911,1
-2.8828532473737054,0.7973923949168245,-2.6166155923251555,0.27453196281368175,-2.2535392006540316,0.010411929295277789,-0.029784440481759766,0.053868677146788446,-1.278675086928617,-2.4060461539929765,0
